,OSOURCE,TCODE,STATE,MAILCODE,RECINHSE,RECP3,DOMAIN,WEALTH2,VETERANS,CRAFTS,WALKER,PEPSTRFL,RFA_5,RFA_24,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
88272,45.0,2.0,24.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,42.0,84.0,-0.9768463093052469,2.7535673844489543,-0.038644172283190364,-0.8307822262115733,0.9098210054787893,0.9949686868603234,2.2778162301083973,-0.6559211476867116,-0.26077255020299833,0.027983873329018284,-0.8132048629409477,0.990151434763606,0.06715796028153018
43263,45.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,42.0,84.0,-5.3716554956549345,2.622701881317629,1.7108414067789037,-0.05398549576434161,0.941500037141626,0.5499082225195795,-1.1607747237290655,-0.5119566041485811,0.039772526851923395,0.10897835932050083,0.20110550208491632,-0.7166595390560322,0.08769695207251621
13256,137.0,1.0,25.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.6686383240220515,-2.9244968396028854,2.652936858639809,-0.06419816176338865,0.6626430406873289,0.1540050383984299,1.5967925316663165,0.4891023581697354,-0.7941063905922695,-0.1932120277936368,0.2652845349216802,-1.4026303829500089,-0.45928091920585984
392,45.0,0.0,30.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,54.0,-1.4885146951636659,-0.8301656378349551,0.7400792942372152,0.26632625910857083,1.864492781146663,0.5014942596042661,1.269698614818426,-0.8813038335416974,-0.05363573790353885,-0.09211263433342336,-0.9288497339668804,-0.14322306439555726,0.8516600782028024
42318,48.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,-0.4585225993678137,-2.0532879100953796,-0.9411505424915284,0.21407546787028872,0.5214300183406272,-1.1435457042019856,0.15503472535506885,0.16335572843897309,0.9473538980223124,0.47052106787761433,-1.2609725981267557,-0.5369127094621412,0.3453807992150834
72903,75.0,28.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,84.0,72.0,0.10589564750187294,0.6402586826239833,1.2592872283737502,-0.9388268750381006,2.1458814451731913,0.3900307926940463,-0.39229544619082696,0.4707219994162482,0.15552366262832332,1.9557099852359958,1.1312269317907226,0.6242112725194169,-0.021799033842034674
29303,8.0,1.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,84.0,84.0,-2.1405808671213333,-0.41071221865654056,-0.3512908472602781,-1.2540074280133173,0.8318310780171232,0.10489966898682937,-0.26425226670336727,0.5428387350544741,-0.5581773369669146,-0.15032638243825405,0.7755293244308997,-1.068490878218588,0.57905161289465
57708,27.0,0.0,35.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,140.0,42.0,-0.6079446667008694,2.6312287189052124,-1.9552626112678988,1.2807759078751688,1.0178960106528396,0.7953505859622331,-0.020127599973335856,-0.7796200544931682,-0.31802850763930496,-0.625646175713028,-1.3263366447888418,-0.5673788982738677,-0.17849604025744145
77807,133.0,1.0,16.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,60.0,8.0,2.916424363162375,0.6847028162302303,-0.9386668553615782,0.027326270120506185,2.296726247563594,0.8897662079682777,-0.35744823256389546,-0.5716205051751364,0.16612034740751874,-0.9807689897944498,0.02039826060987761,-0.6594468692798182,-0.11085544879477607
7975,27.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5666032424837402,2.5177698324837805,-0.2861541672789838,-0.06008622225405138,-0.3164385331605442,1.164484140611372,-1.5167266086237348,-0.18334707284352803,0.6284154318573879,-0.20674503022946447,-0.2056551811880589,-0.017229262020346667,0.14418297681531952
1563,6.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593494895003048,2.203598908691065,0.40664341930490117,-0.08644740508303957,0.1622646887767708,0.42716380627180334,0.5941761797047339,-0.14076729355796247,-0.4547451779221918,-0.03007743133034944,-1.8823991393808164,0.8208019770185505,-0.3258561825480335
52689,6.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,168.0,-2.732069044825184,-0.2757646986935418,1.4495597441393986,-0.3600586778547787,0.005586346745635393,-0.022552385585939694,-0.787208312316658,0.0306227407228854,-0.32264838616165964,1.5944697635196097,-1.0657062161404074,-1.581140930285693,-0.3538409670729095
25127,125.0,2.0,12.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.353765552699697,-1.8191695914316235,-1.5079970389027528,0.75725487585586,-3.1786423654946976,-0.3135399780483678,0.06792383788303386,1.3687988261927744,0.6647652765078733,0.7217404480072374,1.7956652206817414,-0.9154965903569496,1.9633606956280278
14350,4.0,0.0,1.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,84.0,168.0,-2.9108434426657714,6.623569788054975,0.05507009018695503,-0.5725742712856333,-0.6886472446423024,0.02915417253659701,4.6379811375693825,0.725938990478958,-1.095334901455656,-0.3921388911434809,0.6697827719769213,0.8209197105116696,-0.5724208887676886
7707,35.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,60.0,144.0,1.0763755668467048,-0.37996400024726606,1.3225553219941477,-0.5227721918898722,-0.28620924883258486,-3.19273328947435,-0.125507919754695,0.4542439254336493,1.3192621598816907,0.7177952429435105,0.1435181784855251,1.2312445572293191,-0.4498413954718357
89857,358.0,1.0,17.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.576457777688477,-1.9427127484089335,1.1156834847568404,1.1654477095654,-0.3068843938403208,-0.05755508966501769,0.6847670219153097,1.3935654151867156,-1.5555212256408395,0.05601280166773015,-1.063655395794889,-0.5320702254059783,-0.1556404088846492
48333,131.0,28.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,8.0,2.763695786285778,-0.4660369973141212,1.391592100521598,-0.43650626851501556,-0.34429349244058643,1.0502000642589495,-0.14372424616774432,0.02002704542147231,1.4007704340635245,2.7428460534640067,0.16053006794830818,0.2625689941802563,0.1123610159019415
35384,18.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,224.0,84.0,-4.034691697983454,0.1353424042237184,-0.08616893132229063,-0.6966999058743749,-0.7625462713889963,-0.18403785499369113,-0.9891390033074474,-0.9359080843339188,-0.4632090717506074,-0.6849282396077893,-0.527612748609097,-0.6808434126612859,0.392145165067664
84437,82.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,1.5589775348605572,-0.5349403774864089,-2.3977796095727495,0.17535586805646516,0.6617889204588157,0.7158530773374738,-0.36616001144506133,-0.023392102609219815,-0.3636606925578279,0.34955303798355813,0.6534130701918571,-0.8403234027285804,0.35232002222343906
28589,272.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,20.0,8.0,-0.639110769903179,-3.997371467407056,0.00029919581585338017,-0.0016257427574285607,0.5025960629282155,0.2650504130639396,-1.3409527177558023,-0.9257852451468973,-0.6027263166507807,-1.1165260052870973,1.199075526899769,0.2873750020169707,0.6679968292514914
45100,191.0,2.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,54.0,8.0,1.6351729918425084,-0.5270360089767655,2.949121417333388,-0.9204783754333601,-0.8580795296648531,0.6689611491125492,1.2839403763499186,0.012862068786747536,0.30796590644493615,0.15049485274021013,-0.33646513597305133,1.3784495071150005,0.6490064913857858
26555,123.0,2.0,30.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,48.0,-2.543206087413489,-0.6320685385609676,0.18571699912645792,0.12033740652211648,-0.4664939270372985,-0.0174819655597831,0.2963728721931292,0.9199777750011175,-0.4485097650856124,-0.424339641653417,-0.20236437103599567,0.6891717177749392,2.0897818323482795
29660,36.0,1002.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,42.0,168.0,-1.7384159297274242,1.0834766300346053,0.4339218797943983,-1.389774799383718,1.9829456027548173,-0.25760512427000387,-0.47572231094045886,0.5204120805898389,-1.2877267467908848,-0.45253051233900254,1.3653025199358924,-0.25304632585328435,0.38447311212228075
73216,98.0,28.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.29305854109844237,-0.11792323194275599,1.672140362230285,-0.4398777480403622,-1.4870552919470745,0.5846872199833137,0.9840301252847679,0.017292872209725543,-0.0679154335901752,-1.2102145166786489,0.4755016821560179,0.9828481410033724,-0.7399584046444063
27348,51.0,2.0,12.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,224.0,40.0,1.5017262809487675,-2.360736931671145,-2.5319212917953497,0.9572701374684978,-2.417552583118736,-0.2614362844590734,0.4745587470158277,-0.5518863399580449,-0.738271079775876,-1.037804990376756,0.13582601265225389,-0.17208264464181713,0.13070614336950273
53722,69.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,72.0,48.0,-0.6764348243478404,-1.0289205782463247,-0.240823480910428,-1.074712394754242,1.267334530876773,-1.3153814674575561,0.8271731742256918,-0.18526000072585677,0.8244553958983327,-0.6953551718905499,1.6212131729764758,-0.6279051577675486,-0.08678383372645444
39570,278.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,40.0,0.4646713846116345,-2.707303808639985,1.2743013549332762,-0.03522077570135135,0.5893056694157038,0.41763432939143863,-0.18136510391823693,0.3503698182824372,0.029253007047331803,0.8330884664765699,0.015591874365088753,-1.3374422698836819,-0.9634841985298993
8971,15.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.26790006150639,-0.23504212066179608,-1.7171388363852824,0.3734574470857788,-1.4677997158977916,-0.3388018040438007,-0.005930886084718526,-0.7136383025337105,-0.6442928902431011,1.1467753136198033,-0.7270784604855388,-0.9262119189820909,-0.40984931002684744
77266,38.0,1.0,26.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,54.0,8.0,0.8216473424561768,-1.6262421096155837,-0.5234614731458207,-0.5117443594080344,-1.8477590042728698,0.6152605269005852,0.5936794326251511,-1.390917274442498,0.764276631280077,1.7711051803881748,-0.10094326275571325,-0.30590360836957764,-0.2577764824360806
51993,27.0,2.0,14.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,192.0,96.0,-2.248079866669929,-0.7531567661946516,0.12420890826319525,-0.8903823728134349,0.2516839783263702,-0.8341580408542129,0.6365660984015795,-0.33401174243854276,0.11080815487743216,0.7077777976213462,-0.33649448918179264,-0.22607094399382124,-0.2640099046843164
75694,94.0,1.0,3.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,224.0,40.0,2.2624526469650594,-1.5523948963970324,-3.8833903887402004,1.4136228283919634,-0.11748990063300657,2.7572418665663596,-0.5761328337536669,2.4036224471767973,1.550712346937847,-0.5725411209580294,-0.553563755543221,0.6848654070134992,0.30555267893357263
13663,10.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,144.0,-1.7643116242418104,-2.962968777269242,1.6167941310088711,-0.2718957777642518,-0.38491959327469083,0.319458509859373,1.577562924304333,-0.7094720239998479,-0.16221131138289321,1.0693596186038066,0.4659263638469033,-0.7050070101626106,-0.01999127908054368
22492,62.0,0.0,18.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,54.0,8.0,1.0004492271244665,-0.33033524777312373,-1.4296517130082949,-0.5956574697167379,-0.7325386679794509,0.594146772397884,1.0622603518088105,0.7897614646942764,0.16631693377531367,-0.07040277874117383,1.3103447227228864,-1.0255073658532485,1.0516675602960062
84043,45.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,240.0,0.0,-0.5727579903988083,-0.8098337425331605,1.1668100808662545,0.6896854493256636,0.5688206144802948,-0.44148460167727066,-0.03190840721809761,0.9640799853737103,-0.8289165532118904,-0.008525019325366394,-1.0108192785099612,-1.0063118414519268,1.3489503341947506
66840,62.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,224.0,8.0,1.2715267758384732,0.9420716574515312,0.7210356164270563,-1.613130186472316,1.9002559375472916,0.519737495538476,-0.37314744812124934,0.3593161379206981,0.06569336509812418,0.012216136206013428,0.27945630065709004,0.3271670375775198,0.8518493080721856
37010,32.0,2.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,1.159852574894761,-0.022214433770394247,-2.4302687240089518,0.6189348170073076,0.22244454253228657,0.5883624375968904,0.20246602564709054,-0.5600065211282366,-0.5590238012256941,0.5516896416789874,0.1402355312350335,-0.8692569825667751,-0.382400027808523
93929,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,224.0,40.0,4.720038751200555,0.42451222872288213,-2.126771094918253,0.39149068509245644,2.6172654966522604,0.36588519124715885,0.8655841461479155,0.4001701677900219,-1.2610589651335788,-0.7093735859963137,0.36127213731428715,0.4636326262171716,-0.5726025314744617
31756,60.0,1.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,-2.4612116709694036,0.42386477521933796,-0.041842868748971924,0.3972538446726283,0.957210687762451,-0.4408230124416279,-0.8343080555745546,-0.060902585589025296,0.9078948652117558,1.7121982575914743,-1.7991639907216757,-0.056533901857897015,0.6208842456099444
19498,32.0,2.0,1.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,42.0,63.0,-0.9453248412934001,2.008362058759923,-0.7782584062518549,-0.5533579458257893,-1.036291075042767,0.25457366147127447,-1.0327661078080048,-0.9278509280164935,-0.10872555276999939,-0.4351200849990427,0.1637086960512091,0.22243408983956656,0.23603430039968631
89053,1.0,1.0,18.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,20.0,8.0,0.5505884348941745,-3.5214713604069923,-5.795787833568657,1.7798814112318189,1.0869719588004565,-0.8269671098998383,-1.1296791064416658,-1.6274734652471732,-3.782216497398668,1.780603585745611,-0.15062961480200143,5.109350252553845,2.2747175057564815
72040,30.0,4.0,14.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,3.5748376848929357,1.639640033393704,0.45436680284080866,-0.7882137292097048,1.8596269030100414,-0.2181904075919208,1.1743642235313758,0.03284043166657262,-0.7513290418094594,-0.7014779753456153,-0.7754062098795891,-1.0163360116246587,-0.16761081564006938
39745,140.0,28.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,40.0,8.0,3.03179799996583,-0.21699139330472705,1.2219320411719903,0.7530116186730922,0.20488198088310494,0.14394911864850213,1.3996677034960714,0.040890729144626874,0.20546007212890122,-0.6164916696093415,0.15824630762653139,-0.41357276976647916,1.0440311181997743
56150,32.0,2.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,180.0,-1.0034613420380787,1.4950904177336364,-1.0823024096843203,0.69843125200652,-3.068257921121486,-0.14757482978298989,2.0009642881030603,1.523735241245701,-0.6996763266134388,0.42114286749208496,-1.1010044653090203,1.2791240815686586,2.083168325263635
10342,71.0,0.0,35.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,40.0,0.0,-1.2358643119738921,-4.007771895770782,0.2585833654518745,0.3206493388609793,-0.059848914867145664,0.14444204475343475,0.6858493372085271,3.2648354761898393,-2.4126153005050575,-0.10742944672217858,-0.040873345827255665,-0.03306340894136675,-0.34145058415165735
41240,227.0,1.0,8.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,1.0,60.0,8.0,0.33844631924795154,-2.8576690462284486,-2.025823180961596,2.947154583001228,-0.07305642844653625,1.8060161388297291,1.8557136593626495,-2.125866689259703,1.3378596340860909,-2.414007806837713,-1.6345268508930269,-0.951131075372463,0.479436317538367
11290,8.0,1.0,19.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,224.0,168.0,-2.997575100819012,0.296107707205056,-0.08746518564700244,-0.7532474703803558,0.5349287672798879,-1.0836229267728243,-0.20679693518395775,-0.2397456068147194,0.37432769451291553,-0.29897275462720097,0.5240786141661731,0.5359457887478885,-0.13964733547341981
27696,122.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.735350036539196,-0.08580429025057618,1.1967105946204881,0.35914231643487765,0.06063718880387731,0.6296695017016197,-0.4497245017702949,-0.1192080115792643,-0.1784926799449076,0.23650341521511045,-1.7174180715524447,-0.6710548634386266,0.8445903953548546
35517,15.0,0.0,1.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,1.0,20.0,8.0,1.5020393998088348,-2.426490733675502,-1.6627113456767937,0.19562075109100655,-1.3859454491608163,2.6451357361407326,-1.031916074025027,1.096898721771927,1.3784675785203564,-1.828709018477391,-0.733756134753417,1.3871620654403223,-1.2584651487415213
84662,22.0,1.0,2.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,60.0,18.0,2.707547121300544,-0.9198075223187252,0.7903543062517588,-0.17220419727564412,-1.0193458738669947,-0.6101975058872419,0.5141726716653039,-0.3981612387597269,-0.8475178007817266,-0.42126198264720305,0.02748581493982068,-0.3351043775219761,0.16541839836168218
8944,88.0,28.0,14.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,8.0,0.5413235183821795,-1.3984437632804314,0.5069825968715543,0.09990045399431165,-1.728341717652564,0.8636992608564493,0.21816628826822415,0.06622071452123408,0.4641095025735221,1.6991206750748156,-0.8512768501930589,0.8617597066439366,1.4119549337805979
84971,496.0,1.0,1.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,1.0,224.0,40.0,2.588623165604508,-1.528942848467097,-2.2691680642302634,0.5724219478236804,-0.6161743519337979,1.024667605628226,-0.4293843119196397,-0.8062534223964942,1.3433844246488813,2.0584532651943794,0.5029063645100355,-0.5020306756938299,-0.83822257033289
50375,357.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,60.0,168.0,-2.498641021941927,2.5104387918463797,0.3740395453576029,0.45604850331414754,0.04471751167378687,-2.745544521762629,-0.3477445793606451,-0.2967161577959543,0.035202993239123063,0.4389172798910147,-0.1032331371197716,0.18410906370130126,0.037635672955806186
48509,498.0,0.0,14.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,0.13716868842876603,3.6972398364328107,0.8775331119258916,-0.00809005867004119,-1.6670639470148594,-0.697426308401632,0.7691013410316917,-0.030212017216947145,-0.5125780952157907,0.5389831454765515,0.26477016053919966,0.9814589374958177,-0.17009751086713013
71859,39.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,42.0,84.0,-2.3889929090997963,0.12394159445274071,-0.03348224887765018,-0.21281653589766622,0.8516782321446476,0.4330505694081238,-1.1755903554250442,1.0084529111589,-0.10115770930597198,-1.3215708643253243,1.0006163961644643,-1.0459129867074357,1.0807155980116114
46016,32.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,1.0,60.0,18.0,3.1064838108820503,0.9772946854710033,1.6446893787977883,-0.9369753864187399,0.31884299870676497,-0.5642360212509872,-1.295520125146467,-0.3883959446775316,-0.44287064712708857,-0.17582844025393882,-1.169778468211934,-0.8721197346984526,0.059479751280221864
58005,158.0,28.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,3.66553351277556,0.23711814226674055,0.21467862309459376,-0.36526263234438405,-0.9421568739603838,-0.12369200152952184,-1.3632103103495377,1.0700396901821354,0.2843141609882136,-0.7196541882767198,0.4633076803351939,-0.044245029361283675,0.10757488395691515
68846,4.0,0.0,13.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,54.0,24.0,-2.8255593440658853,-2.199957323620422,-0.8824147125594364,-0.5758217796210118,-0.4816204619229957,0.2782894770818934,0.3969973050985351,0.38686276039713585,-0.5816460092669504,-0.808142930737809,1.0347779210225443,-1.2014567745320717,0.5903304567827479
85424,137.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,20.0,8.0,0.12410838532200956,-3.4874953423286716,0.04428275093309681,1.8190863011820801,0.2606882489701213,-1.0649706145505047,0.056581936779455576,-1.0920822243414363,0.9342744475190439,-0.5380252177645576,-0.7871934054747098,-0.19902413194756444,0.37729549054073086
56469,183.0,28.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,60.0,3.0,2.8738628780985143,-0.5851888078424372,-0.19198602753561947,0.1496400289575812,-1.5084749232746124,-0.5975155722266133,-0.8856789083068544,-0.6671494312342142,0.23447960722910688,1.2892249763510402,-0.18198875281443058,-0.6037927187089873,0.2585370575789864
53113,22.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,96.0,1.6029583613468528,0.5107810042356709,1.3133763157875324,-0.7792420613334875,-0.4850444168884919,0.4687365150306232,-0.43731331991066263,-0.5116271643701289,0.3482590104303659,0.3174666462397823,0.10625295653521936,0.7426390741870869,-0.03198671810694038
82137,102.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,72.0,12.0,-0.43662199000470336,-1.074632669982961,2.9314655196940578,-0.712905758211796,1.3639268781191236,-0.03633670459051387,1.268740148435936,0.20729733227065458,-0.5488925762910772,0.2763568385936986,-0.6262430363502407,0.45781546307452203,0.42623359287459595
2227,62.0,0.0,13.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,32.0,0.656116944558262,-0.5670695827298141,-1.9907792325755382,0.6980206149071,-2.0858174533073837,0.015420915793717408,-0.6547398302407267,1.9575258062035688,-0.4360708974326256,-0.6165866492733544,-0.023872338313277383,-0.9038586623448855,2.1172316719468554
13293,78.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,54.0,144.0,-2.424550743399646,-1.499936423980741,0.9113835774075492,-0.7849404182658019,0.022899972437441407,0.2129195091181794,0.4446611005925401,-0.2370902236984375,-0.40869599941146695,-0.4165809627988927,0.11304742591065026,0.26164452446811726,0.32849634313935644
45019,138.0,2.0,12.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,-0.8482954821701792,-0.13335918278754685,0.06878536520561035,-0.4661753141034833,-1.6136438034295315,0.20514679289292542,-0.6715591653334088,-1.1699404759773098,-0.07124730659046728,-0.39193205882990817,0.35735002036946467,0.5091019766526897,0.210446679483322
61056,48.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,32.0,-0.7855064827819144,-3.3791740118517963,0.2128183617987856,-0.13568680672157238,0.3727908367343546,0.2301372461095274,-0.8395224315314741,-0.36940666270511496,-0.5415976890243909,-0.015237873966494706,-0.7312539946508839,-0.29783022910594004,0.19498756104212728
